"","doid","is_a"
"29393"," DOID:4855"," DOID:3843 "
"29396"," DOID:4856"," DOID:3069 "
"29399"," DOID:4857"," DOID:0080829 "
"29402"," DOID:4858"," DOID:5032 "
"29405"," DOID:486"," DOID:255 "
"29408"," DOID:4860"," DOID:4202 "
"29411"," DOID:4863"," DOID:3185 "
"29414"," DOID:4864",NA
"29416"," DOID:4865",NA
"29418"," DOID:4866"," DOID:0050904 "
"29421"," DOID:4867"," DOID:2893 "
"29424"," DOID:4868"," DOID:10286 "
"29427"," DOID:4869"," DOID:2600 "
"29430"," DOID:4870"," DOID:298 "
"29433"," DOID:4871"," DOID:3451 "
"29436"," DOID:4872"," DOID:3905 "
"29439"," DOID:4873"," DOID:12377 "
"29442"," DOID:4875"," DOID:4876 "
"29445"," DOID:4876"," DOID:11920 "
"29448"," DOID:4877"," DOID:3459 "
"29451"," DOID:4878"," DOID:1107 "
"29454"," DOID:4879"," DOID:3999 "
"29457"," DOID:488",NA
"29459"," DOID:4880"," DOID:4242 "
"29462"," DOID:4882",NA
"29464"," DOID:4884",NA
"29466"," DOID:4885"," DOID:934 "
"29469"," DOID:4887",NA
"29471"," DOID:4889"," DOID:0050598 "
"29474"," DOID:4890"," DOID:0050705 "
"29477"," DOID:4892"," DOID:4893 "
"29480"," DOID:4893"," DOID:5099 "
"29483"," DOID:4894"," DOID:3713 "
"29486"," DOID:4895"," DOID:0060086 "
"29489"," DOID:4896"," DOID:4897 "
"29492"," DOID:4897"," DOID:4606 "
"29495"," DOID:4898",NA
"29497"," DOID:490"," DOID:3683 "
"29500"," DOID:4900",NA
"29502"," DOID:4901"," DOID:1791 "
"29505"," DOID:4902"," DOID:11239 "
"29508"," DOID:4903"," DOID:305 "
"29511"," DOID:4904",NA
"29513"," DOID:4905"," DOID:1793 "
"29516"," DOID:4906"," DOID:4907 "
"29519"," DOID:4907"," DOID:10154 "
"29522"," DOID:4908"," DOID:14110 "
"29525"," DOID:4910"," DOID:734 "
"29528"," DOID:4911",NA
"29530"," DOID:4912",NA
"29532"," DOID:4914"," DOID:1107 "
"29535"," DOID:4915"," DOID:4916 "
"29538"," DOID:4916"," DOID:1785 "
"29541"," DOID:4917"," DOID:299 "
"29544"," DOID:4918"," DOID:4919 "
"29547"," DOID:4919"," DOID:263 "
"29550"," DOID:492"," DOID:255 "
"29553"," DOID:4920"," DOID:4921 "
"29556"," DOID:4921"," DOID:2095 "
"29559"," DOID:4922"," DOID:3458 "
"29562"," DOID:4923"," DOID:3284 "
"29565"," DOID:4924",NA
"29567"," DOID:4925",NA
"29569"," DOID:4926"," DOID:3910 "
"29572"," DOID:4927"," DOID:4928 "
"29575"," DOID:4928"," DOID:4947 "
"29578"," DOID:4929"," DOID:299 "
"29581"," DOID:4930"," DOID:4931 "
"29584"," DOID:4931"," DOID:10811 "
"29587"," DOID:4932"," DOID:10020 "
"29590"," DOID:4933"," DOID:4934 "
"29593"," DOID:4934"," DOID:2095 "
"29596"," DOID:4935",NA
"29598"," DOID:4936",NA
"29600"," DOID:4937",NA
"29602"," DOID:4938"," DOID:4939 "
"29605"," DOID:4939"," DOID:11819 "
"29608"," DOID:4942",NA
"29610"," DOID:4943"," DOID:8719 "
"29613"," DOID:4944"," DOID:0080375 "
"29616"," DOID:4947"," DOID:4896 "
"29619"," DOID:4948"," DOID:3121 "
"29622"," DOID:495"," DOID:255 "
"29625"," DOID:4952"," DOID:4953 "
"29628"," DOID:4953"," DOID:934 "
"29631"," DOID:4955"," DOID:3620 "
"29634"," DOID:4956",NA
"29636"," DOID:4957"," DOID:3565 "
"29639"," DOID:4958",NA
"29641"," DOID:4959"," DOID:2730 "
"29644"," DOID:496"," DOID:255 "
"29647"," DOID:4960"," DOID:2531 "
"29650"," DOID:4961"," DOID:74 "
"29653"," DOID:4962"," DOID:0050598 "
"29656"," DOID:4964"," DOID:2030 "
"29659"," DOID:4966",NA
"29661"," DOID:4967",NA
"29663"," DOID:4968"," DOID:3952 "
"29666"," DOID:4969"," DOID:863 "
"29669"," DOID:4970"," DOID:4090 "
"29672"," DOID:4971"," DOID:0070004 "
"29675"," DOID:4972"," DOID:0070004 "
"29678"," DOID:4974"," DOID:0050339 "
"29681"," DOID:4975",NA
"29683"," DOID:4976"," DOID:4977 "
"29686"," DOID:4977"," DOID:75 "
"29689"," DOID:4978",NA
"29691"," DOID:4979",NA
"29693"," DOID:4982",NA
"29695"," DOID:4983",NA
"29697"," DOID:4985"," DOID:4232 "
"29700"," DOID:4986"," DOID:4953 "
"29703"," DOID:4987",NA
"29705"," DOID:4988"," DOID:4989 "
"29708"," DOID:4989"," DOID:26 "
"29711"," DOID:4990"," DOID:480 "
"29714"," DOID:4991"," DOID:4992 "
"29717"," DOID:4992"," DOID:3419 "
"29720"," DOID:4993"," DOID:2609 "
"29723"," DOID:4994"," DOID:0060095 "
"29726"," DOID:4995"," DOID:0060110 "
"29729"," DOID:4997"," DOID:4254 "
"29732"," DOID:4998"," DOID:225 "
"29735"," DOID:4999",NA
"29737"," DOID:50"," DOID:28 "
"29740"," DOID:5000",NA
"29742"," DOID:5002",NA
"29744"," DOID:5003"," DOID:1924 "
"29747"," DOID:5006",NA
"29749"," DOID:5007",NA
"29751"," DOID:501"," DOID:0060090 "
"29754"," DOID:5015"," DOID:684 "
"29757"," DOID:5016"," DOID:684 "
"29760"," DOID:5017",NA
"29762"," DOID:5019",NA
"29764"," DOID:502"," DOID:3620 "
"29767"," DOID:5022"," DOID:684 "
"29770"," DOID:5026"," DOID:684 "
"29773"," DOID:5027",NA
"29775"," DOID:5028",NA
"29777"," DOID:5029",NA
"29779"," DOID:5030"," DOID:1664 "
"29782"," DOID:5031"," DOID:5032 "
"29785"," DOID:5032"," DOID:170 "
"29788"," DOID:5039"," DOID:461 "
"29791"," DOID:5040"," DOID:5041 "
"29794"," DOID:5041"," DOID:3119 "
"29797"," DOID:5042"," DOID:4159 "
"29800"," DOID:5043"," DOID:0060109 "
"29803"," DOID:5044"," DOID:0060091 "
"29806"," DOID:5046"," DOID:6175 "
"29809"," DOID:5047"," DOID:5048 "
"29812"," DOID:5048"," DOID:1785 "
"29815"," DOID:505"," DOID:255 "
"29818"," DOID:5050"," DOID:3459 "
"29821"," DOID:5052"," DOID:0050338 "
"29824"," DOID:5053",NA
"29826"," DOID:5055",NA
"29828"," DOID:5056"," DOID:4205 "
"29831"," DOID:5057"," DOID:5058 "
"29834"," DOID:5058"," DOID:3565 "
"29837"," DOID:5059"," DOID:4205 "
"29840"," DOID:5062"," DOID:302 "
"29843"," DOID:5063"," DOID:2513 "
"29846"," DOID:5069",NA
"29848"," DOID:507"," DOID:150 "
"29851"," DOID:5070",NA
"29853"," DOID:5071",NA
"29855"," DOID:5072",NA
"29857"," DOID:5073",NA
"29859"," DOID:5074"," DOID:3070 "
"29862"," DOID:5075"," DOID:4844 "
"29865"," DOID:5076"," DOID:3070 "
"29868"," DOID:5077"," DOID:4843 "
"29871"," DOID:5078"," DOID:0060084 "
"29874"," DOID:5082"," DOID:409 "
"29877"," DOID:5083"," DOID:1459 "
"29880"," DOID:5085",NA
"29882"," DOID:5086",NA
"29884"," DOID:5087",NA
"29886"," DOID:5088"," DOID:154 "
"29889"," DOID:5090"," DOID:184 "
"29892"," DOID:5093"," DOID:0050686 "
"29895"," DOID:5097",NA
"29897"," DOID:5099"," DOID:5101 "
"29900"," DOID:5100"," DOID:2742 "
"29903"," DOID:5101"," DOID:833 "
"29906"," DOID:5102"," DOID:5101 "
"29909"," DOID:5104"," DOID:2519 "
"29912"," DOID:5107",NA
"29914"," DOID:5112"," DOID:5113 "
"29917"," DOID:5113"," DOID:374 "
"29920"," DOID:5115",NA
"29922"," DOID:5116",NA
"29924"," DOID:5117"," DOID:2658 "
"29927"," DOID:5118"," DOID:6231 "
"29930"," DOID:5119"," DOID:1100 "
"29933"," DOID:512"," DOID:2998 "
"29936"," DOID:5120",NA
"29938"," DOID:5123"," DOID:0060097 "
"29941"," DOID:5124"," DOID:0060111 "
"29944"," DOID:5125"," DOID:0050624 "
"29947"," DOID:5126"," DOID:0060090 "
"29950"," DOID:5127"," DOID:127 "
"29953"," DOID:5128"," DOID:127 "
"29956"," DOID:5129"," DOID:2234 "
"29959"," DOID:5132"," DOID:2438 "
"29962"," DOID:5133",NA
"29964"," DOID:5134"," DOID:0050624 "
"29967"," DOID:5136"," DOID:3683 "
"29970"," DOID:5137"," DOID:0060091 "
"29973"," DOID:5138"," DOID:127 "
"29976"," DOID:5139"," DOID:127 "
"29979"," DOID:5140"," DOID:0080640 "
"29982"," DOID:5142"," DOID:0060109 "
"29985"," DOID:5143"," DOID:4610 "
"29988"," DOID:5146"," DOID:0050624 "
"29991"," DOID:5147"," DOID:0050622 "
"29994"," DOID:5149"," DOID:962 "
"29997"," DOID:5150"," DOID:962 "
"30000"," DOID:5151"," DOID:962 "
"30003"," DOID:5152"," DOID:962 "
"30006"," DOID:5153"," DOID:962 "
"30009"," DOID:5154"," DOID:934 "
"30012"," DOID:5155"," DOID:2001 "
"30015"," DOID:5157"," DOID:0050621 "
"30018"," DOID:5158"," DOID:201 "
"30021"," DOID:5160"," DOID:2349 "
"30024"," DOID:5161"," DOID:2349 "
"30027"," DOID:5162"," DOID:2349 "
"30030"," DOID:5165"," DOID:9460 "
"30033"," DOID:5166"," DOID:1380 "
"30036"," DOID:5169"," DOID:2146 "
"30039"," DOID:5170"," DOID:1901 "
"30042"," DOID:5171"," DOID:119 "
"30045"," DOID:5172"," DOID:8719 "
"30048"," DOID:5176"," DOID:2154 "
"30051"," DOID:5178"," DOID:2154 "
"30054"," DOID:5179"," DOID:2154 "
"30057"," DOID:518"," DOID:3856 "
"30060"," DOID:5182"," DOID:2154 "
"30063"," DOID:5183"," DOID:2154 "
"30066"," DOID:5184",NA
"30068"," DOID:5185",NA
"30070"," DOID:5189"," DOID:2154 "
"30073"," DOID:519"," DOID:520 "
"30076"," DOID:5190"," DOID:4112 "
"30079"," DOID:5191"," DOID:2154 "
"30082"," DOID:5193"," DOID:4163 "
"30085"," DOID:5194"," DOID:4163 "
"30088"," DOID:5195"," DOID:4163 "
"30091"," DOID:5196"," DOID:0060111 "
"30094"," DOID:5199"," DOID:5200 "
"30097"," DOID:520"," DOID:0050828 "
"30100"," DOID:5200"," DOID:18 "
"30103"," DOID:5204"," DOID:2978 "
"30106"," DOID:5205",NA
"30108"," DOID:5207"," DOID:5567 "
"30111"," DOID:5208"," DOID:2640 "
"30114"," DOID:5209"," DOID:0060112 "
"30117"," DOID:5212"," DOID:2978 "
"30120"," DOID:5213"," DOID:0060033 "
"30123"," DOID:5214"," DOID:1389 "
"30126"," DOID:5215",NA
"30128"," DOID:5221"," DOID:1389 "
"30131"," DOID:5222"," DOID:9588 "
"30134"," DOID:5223"," DOID:15 "
"30137"," DOID:5224"," DOID:9588 "
"30140"," DOID:5225"," DOID:9588 "
"30143"," DOID:5226",NA
"30145"," DOID:5227",NA
"30147"," DOID:5228",NA
"30149"," DOID:5230"," DOID:3133 "
"30152"," DOID:5231",NA
"30154"," DOID:5232"," DOID:62 "
"30157"," DOID:5233"," DOID:2431 "
"30160"," DOID:5236"," DOID:2431 "
"30163"," DOID:5238"," DOID:0060091 "
"30166"," DOID:5239",NA
"30168"," DOID:524",NA
"30170"," DOID:5240"," DOID:4645 "
"30173"," DOID:5241"," DOID:255 "
"30176"," DOID:5242",NA
"30178"," DOID:5244",NA
"30180"," DOID:5245",NA
"30182"," DOID:5246",NA
"30184"," DOID:5247",NA
"30186"," DOID:5248",NA
"30188"," DOID:525"," DOID:865 "
"30191"," DOID:5250",NA
"30193"," DOID:5251"," DOID:1967 "
"30196"," DOID:5252",NA
"30198"," DOID:5253"," DOID:1967 "
"30201"," DOID:5254"," DOID:502 "
"30204"," DOID:5255",NA
"30206"," DOID:5258"," DOID:1967 "
"30209"," DOID:5259"," DOID:1967 "
"30212"," DOID:526"," DOID:934 "
"30215"," DOID:5260"," DOID:219 "
"30218"," DOID:5261"," DOID:5262 "
"30221"," DOID:5262"," DOID:117 "
"30224"," DOID:5263"," DOID:1967 "
"30227"," DOID:5264"," DOID:1967 "
"30230"," DOID:5265"," DOID:1967 "
"30233"," DOID:5266",NA
"30235"," DOID:5267"," DOID:1967 "
"30238"," DOID:5268"," DOID:1967 "
"30241"," DOID:5271"," DOID:1967 "
"30244"," DOID:5272"," DOID:10154 "
"30247"," DOID:5273"," DOID:2687 "
"30250"," DOID:5274"," DOID:4159 "
"30253"," DOID:5275"," DOID:1967 "
"30256"," DOID:5276"," DOID:1114 "
"30259"," DOID:5278",NA
"30261"," DOID:528"," DOID:381 "
"30264"," DOID:5280"," DOID:10534 "
"30267"," DOID:5281",NA
"30269"," DOID:5282"," DOID:4054 "
"30272"," DOID:5283"," DOID:1901 "
"30275"," DOID:5284"," DOID:12341 "
"30278"," DOID:5285"," DOID:3017 "
"30281"," DOID:5286"," DOID:2096 "
"30284"," DOID:5287"," DOID:4242 "
"30287"," DOID:5288"," DOID:1967 "
"30290"," DOID:5289"," DOID:5165 "
"30293"," DOID:529"," DOID:0050836 "
"30296"," DOID:5290",NA
"30298"," DOID:5291",NA
"30300"," DOID:5292"," DOID:1967 "
"30303"," DOID:5293"," DOID:1967 "
"30306"," DOID:5294",NA
"30308"," DOID:5295"," DOID:77 "
"30311"," DOID:5296"," DOID:270 "
"30314"," DOID:5297"," DOID:1995 "
"30317"," DOID:5299"," DOID:2870 "
"30320"," DOID:53"," DOID:28 "
"30323"," DOID:530"," DOID:37 "
"30326"," DOID:5301"," DOID:3706 "
"30329"," DOID:5302"," DOID:3700 "
"30332"," DOID:5303"," DOID:3702 "
"30335"," DOID:5304"," DOID:3713 "
"30338"," DOID:5305",NA
"30340"," DOID:5306"," DOID:3711 "
"30343"," DOID:5307"," DOID:4910 "
"30346"," DOID:5308"," DOID:3502 "
"30349"," DOID:5309"," DOID:8850 "
"30352"," DOID:5310"," DOID:0081028 "
"30355"," DOID:5312",NA
"30357"," DOID:5313"," DOID:2096 "
"30360"," DOID:5314",NA
"30362"," DOID:5316",NA
"30364"," DOID:5317",NA
"30366"," DOID:5323",NA
"30368"," DOID:5324"," DOID:1964 "
"30371"," DOID:5325"," DOID:225 "
"30374"," DOID:5326",NA
"30376"," DOID:5327"," DOID:5679 "
"30379"," DOID:5328",NA
"30381"," DOID:533"," DOID:75 "
"30384"," DOID:5330"," DOID:1091 "
"30387"," DOID:5331"," DOID:2999 "
"30390"," DOID:5334"," DOID:2712 "
"30393"," DOID:5335",NA
"30395"," DOID:5337"," DOID:3086 "
"30398"," DOID:5338"," DOID:3086 "
"30401"," DOID:5339"," DOID:1227 "
"30404"," DOID:534",NA
"30406"," DOID:5340"," DOID:10914 "
"30409"," DOID:5341"," DOID:1660 "
"30412"," DOID:5342"," DOID:1911 "
"30415"," DOID:5343"," DOID:4439 "
"30418"," DOID:5344"," DOID:5345 "
"30421"," DOID:5345"," DOID:5556 "
"30424"," DOID:5346",NA
"30426"," DOID:5347",NA
"30428"," DOID:5348"," DOID:1911 "
"30431"," DOID:5349"," DOID:4439 "
"30434"," DOID:535"," DOID:150 "
"30437"," DOID:5350"," DOID:5351 "
"30440"," DOID:5351"," DOID:2155 "
"30443"," DOID:5353"," DOID:5295 "
"30446"," DOID:5354",NA
"30448"," DOID:5355",NA
"30450"," DOID:5358",NA
"30452"," DOID:5359",NA
"30454"," DOID:536",NA
"30456"," DOID:5360",NA
"30458"," DOID:5361",NA
"30460"," DOID:5362"," DOID:934 "
"30463"," DOID:5363"," DOID:3382 "
"30466"," DOID:5364"," DOID:3683 "
"30469"," DOID:5368"," DOID:3702 "
"30472"," DOID:5369",NA
"30474"," DOID:5370"," DOID:3017 "
"30477"," DOID:5373"," DOID:264 "
"30480"," DOID:5374"," DOID:5375 "
"30483"," DOID:5375"," DOID:3165 "
"30486"," DOID:5376"," DOID:3451 "
"30489"," DOID:5378"," DOID:2860 "
"30492"," DOID:5379"," DOID:2860 "
"30495"," DOID:538",NA
"30499"," DOID:5380",NA
"30501"," DOID:5381"," DOID:0050625 "
"30504"," DOID:5382"," DOID:2068 "
"30507"," DOID:5384"," DOID:0050625 "
"30510"," DOID:5385"," DOID:657 "
"30513"," DOID:5386"," DOID:3683 "
"30516"," DOID:5387"," DOID:0080619 "
"30519"," DOID:5389"," DOID:0060089 "
"30522"," DOID:539"," DOID:1279 "
"30525"," DOID:5390"," DOID:657 "
"30528"," DOID:5391"," DOID:3906 "
"30531"," DOID:5392"," DOID:3829 "
"30534"," DOID:5393"," DOID:0060090 "
"30537"," DOID:5394"," DOID:5395 "
"30540"," DOID:5395"," DOID:3829 "
"30543"," DOID:5396"," DOID:4916 "
"30546"," DOID:5397",NA
"30548"," DOID:5398"," DOID:657 "
"30551"," DOID:5399",NA
"30553"," DOID:540",NA
"30557"," DOID:5400",NA
"30559"," DOID:5401"," DOID:657 "
"30562"," DOID:5402"," DOID:0060114 "
"30565"," DOID:5403"," DOID:3918 "
"30568"," DOID:5404",NA
"30570"," DOID:5408"," DOID:205 "
"30573"," DOID:5409"," DOID:3905 "
"30576"," DOID:541",NA
"30578"," DOID:5410"," DOID:1324 "
"30581"," DOID:5411"," DOID:5409 "
"30584"," DOID:5414"," DOID:5409 "
"30587"," DOID:5416",NA
"30589"," DOID:5418"," DOID:2468 "
"30592"," DOID:5419"," DOID:2468 "
"30595"," DOID:5421"," DOID:5409 "
"30598"," DOID:5422",NA
"30600"," DOID:5423",NA
"30602"," DOID:5425"," DOID:1100 "
"30605"," DOID:5426"," DOID:1100 "
"30608"," DOID:5427"," DOID:0050623 "
"30611"," DOID:5429"," DOID:0050623 "
"30614"," DOID:543"," DOID:480 "
"30617"," DOID:5430",NA
"30619"," DOID:5432"," DOID:5433 "
"30622"," DOID:5433"," DOID:731 "
"30625"," DOID:5434"," DOID:649 "
"30628"," DOID:5435"," DOID:649 "
"30631"," DOID:5437"," DOID:5381 "
"30634"," DOID:5438"," DOID:5381 "
"30637"," DOID:5439"," DOID:3896 "
"30640"," DOID:5442"," DOID:173 "
"30643"," DOID:5443"," DOID:3896 "
"30646"," DOID:5444"," DOID:5876 "
"30649"," DOID:5445"," DOID:5876 "
"30652"," DOID:5446"," DOID:173 "
"30655"," DOID:5453"," DOID:6432 "
"30658"," DOID:5455",NA
"30660"," DOID:5456",NA
"30662"," DOID:5457"," DOID:2598 "
"30665"," DOID:5460",NA
"30667"," DOID:5461",NA
"30669"," DOID:5462",NA
"30671"," DOID:5463"," DOID:2952 "
"30674"," DOID:5465"," DOID:0060071 "
"30677"," DOID:5467"," DOID:2174 "
"30680"," DOID:5468"," DOID:0050625 "
"30683"," DOID:5469"," DOID:0050625 "
"30686"," DOID:5472",NA
"30688"," DOID:5474"," DOID:0060112 "
"30691"," DOID:5475"," DOID:0060095 "
"30694"," DOID:5476"," DOID:0060110 "
"30697"," DOID:5477"," DOID:2683 "
"30700"," DOID:5478"," DOID:0060111 "
"30703"," DOID:5479"," DOID:2683 "
"30706"," DOID:548",NA
"30708"," DOID:5480"," DOID:0060112 "
"30711"," DOID:5482"," DOID:0060112 "
"30714"," DOID:5484"," DOID:5485 "
"30717"," DOID:5485"," DOID:2706 "
"30720"," DOID:5486",NA
"30722"," DOID:5487"," DOID:5485 "
"30725"," DOID:5488"," DOID:5485 "
"30728"," DOID:5489",NA
"30730"," DOID:5491",NA
"30732"," DOID:5492"," DOID:5485 "
"30735"," DOID:5493",NA
"30737"," DOID:5494"," DOID:5485 "
"30740"," DOID:5495"," DOID:5485 "
"30743"," DOID:5496",NA
"30745"," DOID:5497",NA
"30747"," DOID:5500"," DOID:4844 "
"30750"," DOID:5501"," DOID:5502 "
"30753"," DOID:5502"," DOID:4110 "
"30756"," DOID:5503"," DOID:5074 "
"30759"," DOID:5504"," DOID:4844 "
"30762"," DOID:5505"," DOID:4844 "
"30765"," DOID:5507"," DOID:4844 "
"30768"," DOID:5508"," DOID:5074 "
"30771"," DOID:5509"," DOID:5074 "
"30774"," DOID:551"," DOID:552 "
"30777"," DOID:5510"," DOID:1660 "
"30780"," DOID:5511"," DOID:4441 "
"30783"," DOID:5513"," DOID:5502 "
"30786"," DOID:5514"," DOID:4680 "
"30789"," DOID:5515"," DOID:10811 "
"30792"," DOID:5516"," DOID:5517 "
"30795"," DOID:5517"," DOID:10534 "
"30798"," DOID:5518"," DOID:3449 "
"30801"," DOID:5519"," DOID:1520 "
"30804"," DOID:552"," DOID:850 "
"30807"," DOID:5520"," DOID:1542 "
"30810"," DOID:5521"," DOID:1749 "
"30813"," DOID:5522"," DOID:1749 "
"30816"," DOID:5524"," DOID:8858 "
"30819"," DOID:5525"," DOID:4908 "
"30822"," DOID:5526"," DOID:4893 "
"30825"," DOID:5527"," DOID:4932 "
"30828"," DOID:5528"," DOID:1993 "
"30831"," DOID:5529"," DOID:293 "
"30834"," DOID:5530"," DOID:3284 "
"30837"," DOID:5531"," DOID:2394 "
"30840"," DOID:5532"," DOID:2152 "
"30843"," DOID:5533"," DOID:2871 "
"30846"," DOID:5534"," DOID:4919 "
"30849"," DOID:5535"," DOID:4948 "
"30852"," DOID:5536"," DOID:3151 "
"30855"," DOID:5537"," DOID:4897 "
"30858"," DOID:5538"," DOID:4288 "
"30861"," DOID:5539"," DOID:4939 "
"30864"," DOID:5540"," DOID:1963 "
"30867"," DOID:5545"," DOID:4551 "
"30870"," DOID:5546"," DOID:184 "
"30873"," DOID:5547"," DOID:60001 "
"30876"," DOID:5549",NA
"30878"," DOID:5550"," DOID:2155 "
"30881"," DOID:5551"," DOID:3594 "
"30884"," DOID:5552",NA
"30886"," DOID:5553"," DOID:1660 "
"30889"," DOID:5556"," DOID:5557 "
"30892"," DOID:5557"," DOID:2998 "
"30895"," DOID:5559"," DOID:5093 "
"30898"," DOID:5560"," DOID:5559 "
"30901"," DOID:5561"," DOID:10534 "
"30904"," DOID:5562",NA
"30906"," DOID:5563"," DOID:3307 "
"30909"," DOID:5564"," DOID:1964 "
"30912"," DOID:5565"," DOID:0080602 "
"30915"," DOID:5566"," DOID:3307 "
"30918"," DOID:5567"," DOID:2156 "
"30921"," DOID:5568"," DOID:5559 "
"30924"," DOID:5569"," DOID:4921 "
"30927"," DOID:557"," DOID:18 "
"30930"," DOID:5570"," DOID:2095 "
"30933"," DOID:5572"," DOID:225 "
"30936"," DOID:5573",NA
"30938"," DOID:5574"," DOID:169 "
"30941"," DOID:5575",NA
"30943"," DOID:5576"," DOID:48 "
"30946"," DOID:5577"," DOID:169 "
"30949"," DOID:5578",NA
"30951"," DOID:5579"," DOID:10534 "
"30954"," DOID:558",NA
"30956"," DOID:5580"," DOID:1799 "
"30959"," DOID:5583"," DOID:4556 "
"30962"," DOID:5585"," DOID:3149 "
"30965"," DOID:5587"," DOID:65 "
"30968"," DOID:5588"," DOID:3910 "
"30971"," DOID:559"," DOID:11400 "
"30974"," DOID:5590"," DOID:5667 "
"30977"," DOID:5591"," DOID:4920 "
"30980"," DOID:5592"," DOID:3459 "
"30983"," DOID:5593"," DOID:3717 "
"30986"," DOID:5594",NA
"30988"," DOID:5595"," DOID:4923 "
"30991"," DOID:5597"," DOID:3706 "
"30994"," DOID:5598"," DOID:3706 "
"30997"," DOID:5599",NA
"30999"," DOID:560"," DOID:5656 "
"31002"," DOID:5600",NA
"31004"," DOID:5601",NA
"31006"," DOID:5602"," DOID:5604 "
"31009"," DOID:5603"," DOID:9952 "
"31012"," DOID:5604"," DOID:9952 "
"31015"," DOID:5605"," DOID:3458 "
"31018"," DOID:5608"," DOID:5330 "
"31021"," DOID:5609",NA
"31023"," DOID:561"," DOID:5656 "
"31026"," DOID:5611",NA
"31028"," DOID:5612"," DOID:3620 "
"31031"," DOID:5613",NA
"31033"," DOID:5614"," DOID:0050155 "
"31036"," DOID:5615"," DOID:5612 "
"31039"," DOID:5616",NA
"31041"," DOID:562"," DOID:5656 "
"31044"," DOID:5621"," DOID:2531 "
"31047"," DOID:5622",NA
"31049"," DOID:5623"," DOID:1612 "
"31052"," DOID:5624"," DOID:4606 "
"31055"," DOID:5625"," DOID:5041 "
"31058"," DOID:5626"," DOID:3277 "
"31061"," DOID:5627"," DOID:4948 "
"31064"," DOID:5628"," DOID:10020 "
"31067"," DOID:5629"," DOID:219 "
"31070"," DOID:563",NA
"31072"," DOID:5630"," DOID:3999 "
"31075"," DOID:5631"," DOID:1380 "
"31078"," DOID:5632"," DOID:3419 "
"31081"," DOID:5633",NA
"31083"," DOID:5634"," DOID:10283 "
"31086"," DOID:5635"," DOID:5517 "
"31089"," DOID:5636"," DOID:4362 "
"31092"," DOID:5637"," DOID:1793 "
"31095"," DOID:5638"," DOID:2705 "
"31098"," DOID:5639"," DOID:3856 "
"31101"," DOID:5641"," DOID:3770 "
"31104"," DOID:5642"," DOID:3770 "
"31107"," DOID:5643"," DOID:730 "
"31110"," DOID:5644"," DOID:0050826 "
"31113"," DOID:5648"," DOID:3540 "
"31116"," DOID:5649",NA
"31118"," DOID:565"," DOID:566 "
"31121"," DOID:5651",NA
"31123"," DOID:5652",NA
"31125"," DOID:5655"," DOID:1891 "
"31128"," DOID:5656"," DOID:870 "
"31131"," DOID:5658"," DOID:3459 "
"31134"," DOID:5659",NA
"31136"," DOID:566"," DOID:2952 "
"31139"," DOID:5660"," DOID:305 "
"31142"," DOID:5662"," DOID:4015 "
"31145"," DOID:5663",NA
"31147"," DOID:5665"," DOID:5101 "
"31150"," DOID:5667"," DOID:2095 "
"31153"," DOID:5670"," DOID:0060074 "
"31156"," DOID:5672"," DOID:10155 "
"31159"," DOID:5675"," DOID:3459 "
"31162"," DOID:5677"," DOID:1319 "
"31165"," DOID:5678",NA
"31169"," DOID:5679"," DOID:5614 "
"31172"," DOID:5680"," DOID:2998 "
"31175"," DOID:5681"," DOID:2394 "
"31178"," DOID:5683"," DOID:225 "
"31181"," DOID:5684"," DOID:0080027 "
"31184"," DOID:5687",NA
"31186"," DOID:5688"," DOID:225 "
"31189"," DOID:5690"," DOID:3382 "
"31192"," DOID:5691"," DOID:1393 "
"31195"," DOID:5692"," DOID:3382 "
"31198"," DOID:5693"," DOID:3382 "
"31201"," DOID:5694"," DOID:3382 "
"31204"," DOID:5695"," DOID:3382 "
"31207"," DOID:5696"," DOID:3382 "
"31210"," DOID:5697"," DOID:3382 "
"31213"," DOID:5698"," DOID:3382 "
"31216"," DOID:5699"," DOID:3382 "
"31219"," DOID:57"," DOID:62 "
"31222"," DOID:5700"," DOID:10534 "
"31225"," DOID:5701"," DOID:3017 "
"31228"," DOID:5702"," DOID:3382 "
"31231"," DOID:5703"," DOID:3382 "
"31234"," DOID:5704"," DOID:5690 "
"31237"," DOID:5705"," DOID:5690 "
"31240"," DOID:5707",NA
"31242"," DOID:5708",NA
"31244"," DOID:5709"," DOID:3382 "
"31247"," DOID:571"," DOID:572 "
"31250"," DOID:5710",NA
"31252"," DOID:5711"," DOID:3382 "
"31255"," DOID:5712"," DOID:2687 "
"31258"," DOID:5713"," DOID:3382 "
"31261"," DOID:5714"," DOID:3382 "
"31264"," DOID:5715"," DOID:3829 "
"31267"," DOID:5716"," DOID:1785 "
"31270"," DOID:5717",NA
"31272"," DOID:5718"," DOID:3953 "
"31275"," DOID:5719"," DOID:3953 "
"31278"," DOID:572"," DOID:1802 "
"31281"," DOID:5720",NA
"31283"," DOID:5723"," DOID:1891 "
"31286"," DOID:5724"," DOID:3855 "
"31289"," DOID:5725"," DOID:6837 "
"31292"," DOID:5726"," DOID:0060095 "
"31295"," DOID:5727"," DOID:363 "
"31298"," DOID:5728"," DOID:0060117 "
"31301"," DOID:5729"," DOID:178 "
"31304"," DOID:573"," DOID:574 "
"31307"," DOID:5730"," DOID:5731 "
